analysis_layer,pair_id,field_id,primary_state,rater_a_state,rater_b_state,final_state,evidence_url,checked_date,selection_stratum,stratum_frame_n,stratum_sample_n
primary_83,VUONG2025_S7_015,reuse_terms,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_015,code_record,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_015,fixed_version,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_015,execution_path,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,target_definition,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,effect_modifier,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,harmonization,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,overlap,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,target_uncertainty,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,threshold_provenance,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,threshold_timing,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,source_access,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,target_access,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,reuse_terms,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,code_record,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,fixed_version,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_016,execution_path,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,target_definition,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,effect_modifier,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,harmonization,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,overlap,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,target_uncertainty,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,threshold_provenance,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,threshold_timing,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,source_access,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,target_access,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,reuse_terms,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,code_record,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,fixed_version,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_017,execution_path,unresolved,,,unresolved,https://doi.org/10.1080/00031305.2023.2267598,2026-07-30,,,
primary_83,VUONG2025_S7_018,target_definition,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,effect_modifier,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,harmonization,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,overlap,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,target_uncertainty,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,threshold_provenance,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,threshold_timing,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,source_access,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,target_access,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,reuse_terms,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,code_record,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,fixed_version,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_018,execution_path,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,target_definition,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,effect_modifier,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,harmonization,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,overlap,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,target_uncertainty,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,threshold_provenance,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,threshold_timing,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,source_access,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,target_access,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,reuse_terms,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,code_record,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,fixed_version,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_019,execution_path,unresolved,,,unresolved,https://doi.org/10.1007/s10654-020-00687-4,2026-07-30,,,
primary_83,VUONG2025_S7_020,target_definition,partial,,,partial,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,effect_modifier,documented,,,documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,harmonization,not_documented,,,not_documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,overlap,documented,,,documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,target_uncertainty,documented,,,documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,threshold_provenance,partial,,,partial,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,threshold_timing,not_documented,,,not_documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,source_access,unclear,,,unclear,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,target_access,public,,,public,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,reuse_terms,not_documented,,,not_documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,code_record,not_documented,,,not_documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,fixed_version,not_applicable,,,not_applicable,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_020,execution_path,not_applicable,,,not_applicable,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,target_definition,partial,,,partial,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,effect_modifier,documented,,,documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,harmonization,not_documented,,,not_documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,overlap,documented,,,documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,target_uncertainty,documented,,,documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,threshold_provenance,partial,,,partial,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,threshold_timing,not_documented,,,not_documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,source_access,unclear,,,unclear,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,target_access,public,,,public,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,reuse_terms,not_documented,,,not_documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,code_record,not_documented,,,not_documented,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,fixed_version,not_applicable,,,not_applicable,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_021,execution_path,not_applicable,,,not_applicable,https://arxiv.org/abs/2105.10060,2026-07-30,,,
primary_83,VUONG2025_S7_022,target_definition,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,harmonization,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,overlap,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,target_uncertainty,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,threshold_provenance,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,threshold_timing,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,source_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,target_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,reuse_terms,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,code_record,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,fixed_version,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_022,execution_path,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC2915476/,2026-07-30,,,
primary_83,VUONG2025_S7_023,target_definition,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,harmonization,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,overlap,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,target_uncertainty,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,threshold_provenance,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,threshold_timing,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,source_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,target_access,public,,,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,reuse_terms,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,code_record,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,fixed_version,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_023,execution_path,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,target_definition,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,harmonization,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,overlap,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,target_uncertainty,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,threshold_provenance,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,threshold_timing,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,source_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,target_access,public,,,public,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,reuse_terms,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,code_record,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,fixed_version,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_024,execution_path,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,target_definition,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,harmonization,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,overlap,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,target_uncertainty,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,threshold_provenance,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,threshold_timing,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,source_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,target_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,reuse_terms,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,code_record,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,fixed_version,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_025,execution_path,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC9930351/,2026-07-30,,,
primary_83,VUONG2025_S7_026,target_definition,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,harmonization,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,overlap,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,target_uncertainty,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,threshold_provenance,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,threshold_timing,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,source_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,target_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,reuse_terms,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,code_record,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,fixed_version,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_026,execution_path,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10938232/,2026-07-30,,,
primary_83,VUONG2025_S7_027,target_definition,documented,,,documented,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,effect_modifier,documented,,,documented,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,harmonization,partial,,,partial,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,overlap,partial,,,partial,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,target_uncertainty,documented,,,documented,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,threshold_provenance,partial,,,partial,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,threshold_timing,not_documented,,,not_documented,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,source_access,controlled,,,controlled,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,target_access,controlled,,,controlled,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,reuse_terms,not_documented,,,not_documented,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,code_record,not_documented,,,not_documented,https://arxiv.org/abs/1805.00550,2026-07-30,,,
primary_83,VUONG2025_S7_027,fixed_version,not_applicable,,,not_applicable,https://arxiv.org/abs/1805.00550,2026-07-30,,,
